GENE	Pre-sortedPrfGL117	Pre-sortedPrfXMG
TWF1	15.7122	12.9635
TWF2	51.3634	57.2765
TWIST1	0.412726	0.74231
TWIST2	0.0310677	0.0400575
TWISTNB	9.12085	10.2422
TWSG1	11.6012	13.1819
TXK	5.28517	5.93651
TXLNA	18.3906	21.5098
TXLNB	0.183573	0.257966
TXLNG	2.29851	2.16726
TXN	457.652	334.756
TXN2	66.1032	82.4091
TXNDC11	84.4412	59.6429
TXNDC12	22.0989	26.2637
TXNDC15	15.8792	17.459
TXNDC16	8.33416	5.33418
TXNDC17	44.9226	42.5243
TXNDC2	0.0	0.0
TXNDC5	284.672	177.989
TXNDC8	0.0	0.0
TXNDC9	10.371	11.5877
TXNIP	213.856	70.6967
TXNL1	38.6353	46.5612
TXNL4A	67.4983	76.6155
TXNL4B	6.20066	6.26346
TXNRD1	23.6726	31.0886
TXNRD2	7.31017	19.9143
TXNRD3	1.49369	1.1599
TYK2	21.7461	22.1547
TYMP	0.705139	0.783536
TYMS	12.3116	21.2977
TYR	0.138869	0.255234
TYRO3	0.581723	1.2327
TYROBP	611.794	373.118
TYRP1	0.0	0.0
TYSND1	22.6548	29.5955
TYW1	7.91255	10.477
TYW3	0.776805	0.88538
TYW5	4.4181	4.64765
U2AF1	111.796	121.89
U2AF1L4	17.5016	23.2654
U2AF2	113.828	134.09
U2SURP	8.46142	11.9339
UACA	0.05478	0.137525
UAP1	15.0402	19.6584
UAP1L1	20.483	16.8999
UBA1	91.6024	112.297
UBA2	44.0183	54.8096
UBA3	11.5364	16.4845
UBA5	24.5994	26.77
UBA52	2829.8	2441.48
UBA6	1.55641	2.61889
UBA7	46.7285	58.0041
UBAC1	10.9558	30.5017
UBAC2	40.5138	36.482
UBALD1	29.6231	30.1916
UBALD2	26.952	25.7973
UBAP1	17.4686	18.0915
UBAP2	15.6483	21.6824
UBAP2L	41.1978	49.9733
UBASH3A	6.16918	10.0507
UBASH3B	15.4569	16.686
UBB	559.207	520.069
UBC	59.2948	51.2408
UBD	18.8956	5.11331
UBE2A	23.4093	25.8344
UBE2B	30.3386	41.1005
UBE2C	98.8526	214.928
UBE3D	1.53993	1.68612
UBE2D1	13.8815	14.1229
UBE2D2	48.6774	50.7854
UBE2D4	0.167276	0.0
UBE2D3	74.8337	75.4479
UBE2E1	16.5758	18.0459
UBE2E2	0.639568	0.563429
UBE2E3	22.5912	25.3815
UBE2F	24.8092	33.4156
UBE2G1	9.91185	8.875
UBE2G2	37.0654	39.4571
UBE2H	16.742	23.2103
UBE2I	84.6376	94.5515
UBE2J1	52.3152	46.3598
UBE2J2	6.66942	6.52117
UBE2K	12.7719	16.2314
UBE2L3	73.609	90.8778
UBE2L6	55.8524	144.635
UBE2M	84.6377	113.056
UBE2N	23.8877	33.1827
UBE2O	7.26517	19.7741
UBE2Q1	40.5246	40.7288
UBE2Q2	7.5086	6.58365
UBE2QL1	0.0	0.0
UBE2R2	20.3125	26.6322
UBE2S	137.576	259.217
UBE2T	8.31807	15.6552
UBE2U	0.0	0.0
UBE2V1	112.401	121.093
UBE2V2	2.97796	4.60565
UBE2W	5.22104	5.44859
UBE2Z	24.6246	27.8641
UBE3A	1.66466	2.88226
UBE3B	15.744	17.5298
UBE3C	7.38592	9.26162
UBE4A	7.98841	10.323
UBE4B	9.57667	12.9935
UBFD1	9.15232	12.1447
UBIAD1	5.15041	6.1812
UBL3	42.5992	29.2078
UBL4A	5.39801	12.5069
UBL4B	0.0663452	0.0
UBL5	52.3839	54.1629
UBL7	48.359	45.9569
UBLCP1	19.2574	17.1659
UBN1	12.697	13.0979
UBN2	1.33968	1.51682
UBOX5	3.0672	3.66692
UBP1	32.1262	27.2415
UBQLN1	24.8829	32.4232
UBQLN2	6.11144	7.7649
UBQLN3	0.0	0.0
UBQLN4	13.2332	19.5506
UBQLNL	0.0	0.0
UBR1	3.52632	3.09354
UBR2	12.5537	10.7811
UBR3	6.66137	5.29619
UBR4	10.3628	11.4305
UBR5	12.2063	12.2481
UBR7	15.342	16.5192
UBTD1	12.9149	9.03104
UBTD2	1.21951	1.02429
UBTF	30.5549	39.1919
UBTFL1	0.0	0.0
UBXN1	89.072	86.6321
UBXN10	0.00952271	0.0
UBXN11	3.26566	3.17316
UBXN2A	7.55099	9.35
UBXN2B	1.38546	2.06302
UBXN4	25.4854	27.4326
UBXN6	26.4942	20.2604
UBXN7	4.08257	3.10859
UBXN8	10.0683	9.34511
UCHL1	2.33029	2.6809
UCHL3	31.2166	44.3409
UCHL5	22.0235	28.8901
UCK1	21.5017	21.8138
UCK2	30.0939	51.2548
UCKL1	17.849	14.3468
UCMA	0.0	0.0
UCN	0.0	0.0
UCN2	0.0319739	0.121223
UCN3	0.0	0.0
UCP1	0.0391549	0.0245903
UCP2	240.553	210.583
UCP3	0.176237	0.180134
UEVLD	2.14011	3.00201
UFC1	77.7572	67.6025
UFL1	10.3713	7.24086
UFM1	12.2914	10.2231
UFSP1	1.94677	4.27753
UFSP2	22.8707	26.0215
UGCG	23.433	30.402
UGDH	13.3313	13.8606
UGGT1	13.4977	16.5416
UGGT2	0.0725915	0.102556
UGP2	14.7468	15.8599
UGT1A1	0.0330443	0.0413614
UGT1A10	0.0612326	5.58976e-10
UGT1A3	4.22929e-10	9.42051e-10
UGT1A5	7.33978e-10	1.55326e-09
UGT1A6	0.136439	0.169621
UGT1A9	3.90974e-10	0.0401999
UGT2A1	0.0	0.0
UGT2A2	0.0	0.0
UGT2A3	0.0	0.0
UGT2B17	0.0	0.0
UGT2B10	0.0	0.0
UGT2B7	0.0	0.0
UGT2B28	0.0	0.0
UGT3A1	0.0	0.0
UGT3A2	0.0	0.0
UGT8	0.0202064	0.150407
UHMK1	1.79027	2.34069
UHRF1	29.3561	53.6345
UHRF1BP1	1.85348	2.1943
UHRF1BP1L	6.57221	6.35133
UHRF2	10.0184	17.4548
UIMC1	14.3487	14.5565
ULBP1	1.68	1.64578
ULK1	8.00579	9.89348
ULK2	3.64546	3.38394
ULK3	8.06578	6.2487
ULK4	0.0849266	0.0631923
UMOD	0.0	0.0
UMODL1	0.0150324	0.0
UMPS	13.0701	21.1937
UNC119	45.2173	37.6616
UNC119B	25.9168	26.914
UNC13A	0.124467	0.101751
UNC13B	0.457628	0.945457
UNC13C	0.0	0.0
UNC13D	25.2243	29.2119
UNC45A	16.0754	16.0486
UNC45B	0.023832	0.0403413
UNC50	30.5739	24.3892
UNC5A	0.0898497	0.242185
UNC5B	0.0257995	0.0993743
UNC5C	0.0	0.00417555
UNC5CL	1.51983	2.64918
UNC5D	0.0	0.0
UNC79	0.0129618	0.0204598
UNC80	0.0	0.0
UNC93B1	244.722	129.677
UNCX	0.0	0.0
UNG	10.2028	13.0584
UNK	9.6701	9.82741
UNKL	7.11245	7.58254
UOX	0.0	0.0
UPB1	2.00811	2.29428
UPF1	22.9547	28.5048
UPF2	6.25577	7.64337
UPF3A	17.4353	18.0527
UPF3B	12.1407	10.2131
UPK1A	2.06633	2.48596
UPK1B	0.0582814	0.0244823
UPK2	0.0	0.0
UPK3A	0.195812	0.0362562
UPK3B	0.0160764	0.0
UPK3BL1	0.19267	0.0819638
UPP1	39.9993	19.9922
UPP2	0.0	0.0
UPRT	0.449409	0.720787
UQCC1	7.22233	9.06133
UQCC2	70.0822	84.3844
UQCR10	206.856	222.54
UQCR11	187.635	209.466
UQCRB	141.713	164.491
UQCRC1	115.416	133.035
UQCRC2	88.766	100.711
UQCRFS1	104.302	95.0647
UQCRH	292.767	311.618
UQCRQ	285.261	283.688
URAD	0.0	0.0
URB1	3.28558	3.6918
URB2	4.08476	5.86858
URGCP	5.46315	5.27829
URI1	14.5879	11.7623
URM1	14.9128	12.0619
UROC1	0.0	0.0
UROD	39.6013	101.966
UROS	4.29679	19.2917
USB1	25.4894	25.8315
USE1	111.905	74.0332
USF1	52.1191	37.5179
USF2	42.5275	40.7461
USH1C	0.051449	0.0662594
USH1G	0.0	0.0243684
USH2A	0.0	0.0
USHBP1	0.0	0.133619
USMG5	180.075	217.836
USO1	23.7411	27.2681
USP1	25.06	30.8338
USP10	13.0497	19.4205
USP11	6.53338	6.44768
USP12	19.5798	13.2854
USP13	0.0	0.0
USP14	9.67473	14.7319
USP15	19.1154	32.0835
USP16	12.9446	15.5672
USP18	24.8112	56.9543
USP19	26.0528	28.8086
USP2	1.37107	1.3337
USP20	4.15144	3.5444
USP21	11.8176	14.6208
USP22	9.04536	8.67994
USP24	6.147	7.64417
USP25	21.5152	26.8728
USP26	0.0	0.0
USP27X	0.146049	0.104359
USP28	2.95462	2.45332
USP29	0.0	0.0
USP3	23.8257	13.445
USP30	8.75643	6.17806
USP31	1.03798	1.20137
USP32	5.51509	7.40103
USP33	6.65729	7.32886
USP34	3.17961	3.5816
USP35	1.03039	0.538558
USP36	7.79678	7.19478
USP37	2.57058	3.56681
USP38	13.15	12.3653
USP39	23.4844	33.5322
USP4	27.8015	34.9086
USP40	2.19654	1.95993
USP42	3.51476	3.76252
USP43	0.0	0.0
USP44	1.06351	1.03409
USP45	2.47959	3.21311
USP46	2.52089	4.2954
USP47	15.3924	16.0546
USP48	15.1394	15.1752
USP49	1.06756	1.80189
USP5	31.9869	33.7853
USP50	0.0178445	0.0452005
USP51	0.0285993	0.0357475
USP53	1.58737	0.838875
USP54	1.00291	1.16188
USP6NL	4.22312	4.85981
USP7	30.8009	35.3977
USP8	16.314	14.3581
USP9X	7.38787	8.0828
USP9Y	0.0	0.0
USPL1	9.33348	10.5742
UST	0.575032	0.537368
UTF1	0.687194	2.9818
UTP14A	16.1293	13.8209
UTP14C	0.226632	0.389432
UTP15	8.59894	10.6027
UTP18	15.0723	17.0481
UTP20	4.06634	4.80997
UTP23	5.65701	6.44832
UTP3	37.5275	37.2784
UTP6	11.8491	16.0078
UTRN	2.54826	2.24397
UTS2	0.0703317	0.0907115
UTS2B	0.0	0.0
UTS2R	0.0	0.0
UTY	0.0	0.0
UVRAG	28.8958	16.3664
UVSSA	1.71471	1.13189
UXS1	11.4813	11.7146
UXT	21.6152	22.8108
VAC14	18.9361	18.485
VAMP1	6.45118	5.26492
VAMP2	31.2743	23.7664
VAMP3	28.2022	26.9682
VAMP4	4.63395	4.21064
VAMP5	7.7333	13.0862
VAMP7	4.19387	4.86865
VAMP8	153.311	150.738
VANGL1	0.203448	1.06517
VANGL2	0.506229	0.396175
VAPA	52.3184	59.1679
VAPB	8.08571	8.68229
VARS	112.564	89.4831
VARS2	5.16531	5.64811
VASH1	0.59245	1.6888
VASH2	0.041184	0.0418735
VASN	0.389303	0.204266
VASP	151.134	160.87
VAT1	11.6655	11.7631
VAT1L	0.00788888	0.128977
VAV1	42.8414	38.1472
VAV2	5.99698	5.25084
VAV3	5.58936	4.05302
VAX1	0.0	0.0
VAX2	3.76103	4.82032
VBP1	19.3385	27.872
VCAM1	44.3503	23.9059
VCAN	2.37938	4.29787
VCL	5.3733	9.4622
VCP	151.676	165.812
VCPIP1	7.60891	7.08211
VCPKMT	10.107	9.92325
VDAC1	62.7509	87.0813
VDAC2	127.616	117.326
VDAC3	56.3845	72.2803
VDR	1.43904	1.10332
VEGFA	2.70912	9.51553
VEGFB	8.45223	10.2731
VEGFC	0.0166124	0.0418288
VEPH1	0.0139053	0.0
VEZF1	7.77761	6.87625
VEZT	2.7191	3.16739
VGF	0.029238	0.0
VGLL1	0.0	0.0
VGLL2	0.0	0.0
VGLL3	0.050533	0.012637
VGLL4	7.38926	8.20356
VHL	9.31394	8.3281
VIL1	0.0506432	0.0215303
VILL	5.38452	3.65009
VIM	578.752	449.252
VIP	0.0	0.0
VIPAS39	18.155	15.5005
VIPR1	0.458384	0.301835
VIPR2	0.0708935	0.0333003
VIT	0.01127	0.0440971
VKORC1	13.5381	18.2044
VKORC1L1	4.98636	8.8194
VLDLR	0.00755628	0.00955263
VMA21	4.02336	4.61784
VMAC	5.6662	2.43006
VN1R2	0.0	0.0
VN1R4	0.0	0.0
VMO1	0.0	0.0
VMP1	33.5361	35.9748
VNN1	0.0	0.0
VNN3	2.48982	1.47658
VOPP1	9.50423	12.6386
DCAF1	5.14678	7.60834
VPREB1	0.0433487	0.222972
VPREB3	34.3896	20.4874
VPS11	23.1451	17.3819
VPS13A	2.9552	2.70415
VPS13B	3.43115	2.92485
VPS13C	1.63248	1.66881
VPS13D	3.20209	3.2417
VPS16	29.4848	22.3021
VPS18	7.71333	6.72399
VPS25	73.6425	77.5622
VPS26A	14.1838	15.17
VPS26B	7.53273	9.70365
VPS28	93.3242	92.8066
VPS29	39.1775	42.7467
VPS33A	11.3533	11.0554
VPS33B	9.3156	8.72057
VPS35	22.5695	29.5889
VPS36	21.2138	27.9762
VPS37A	2.99882	3.05073
VPS37B	34.7735	28.9312
VPS37C	11.8806	10.9002
VPS37D	0.388414	0.0615471
VPS39	11.2544	10.0707
VPS41	15.7158	13.6675
VPS45	4.39132	6.15231
VPS4A	19.0033	20.4971
VPS4B	21.4459	21.0331
VPS51	16.6391	17.2546
VPS52	22.7934	32.8958
VPS53	14.3132	14.9938
VPS54	17.6628	14.7155
VPS72	23.2585	25.7029
VPS8	4.54161	4.59768
VPS9D1	11.3104	6.59921
VRK1	18.4245	20.4242
VRK2	9.26642	8.29714
VRK3	26.7429	31.1327
VRTN	0.0103302	0.0
VSIG1	0.0	0.0
VSIG10	0.366656	0.767682
VSIG2	0.118075	0.0378671
VSIG4	0.121322	0.175242
VSIG8	0.0	0.0310289
VSNL1	0.0	0.0
VSTM2A	0.02074	0.0
VSTM2B	0.0	0.0
VSTM2L	0.0	0.0
VSTM4	0.0218812	0.109454
VSTM5	0.0	0.0985436
VSX1	0.0	0.0
VSX2	0.0	0.0
VTA1	28.4374	29.1882
VTCN1	0.0	0.0
VTI1A	7.42817	7.79008
VTI1B	37.179	39.7753
VTN	0.0	0.0
VWA1	0.0425388	0.312287
VWA2	0.0	0.0
VWA3A	0.0	0.0
VWA5A	8.01794	7.55476
VWA5B1	0.0	0.0
VWA5B2	0.0135365	0.00870757
VWA7	0.161269	0.0900522
VWA8	4.68995	3.93441
VWC2	0.0	0.0
VWC2L	0.0	0.0
VWCE	0.0163449	0.0104287
VWDE	0.00796809	0.0201497
VWF	0.182602	0.375961
WAC	16.7013	16.6224
WARS	70.3004	40.7838
WARS2	1.20904	1.61276
WAS	52.0125	44.8274
WASF1	0.0	0.0487862
WASF2	26.561	21.603
WASF3	0.0	0.0
WASL	2.88114	2.53731
WBP1	17.881	20.961
WBP11	36.7268	47.0289
WBP1L	25.2576	17.8318
WBP2	61.1189	59.8695
WBP2NL	0.0	0.0288869
WBP4	11.0298	11.9823
WBSCR17	0.0219835	0.0
BUD23	22.0462	30.5665
METTL27	0.575931	2.2377
WBSCR28	0.0	0.0594556
WDFY1	10.0661	8.05732
WDFY2	1.83441	1.5677
WDFY3	1.16118	0.69145
WDFY4	17.6907	13.6359
WDHD1	9.60203	15.1283
WDPCP	0.545829	0.975767
WDR1	87.3893	109.297
WDR11	6.73402	6.03157
WDR12	11.9251	14.0732
WDR13	5.96791	5.32143
WDR17	0.0	0.0
WDR18	14.185	17.3724
WDR19	0.520988	0.511616
WDR20	4.37329	4.63269
WDR24	9.35325	9.77061
WDR25	1.92609	1.56857
WDR26	28.883	29.362
WDR27	0.0	0.0
WDR3	15.3979	17.3373
WDR31	0.308563	0.363021
WDR33	12.9847	12.9059
WDR34	4.91026	5.71013
WDR35	0.509559	0.784943
WDR36	18.4359	20.5217
WDR37	6.81977	5.36617
WDR38	0.0280299	0.0
WDR4	6.34622	8.36603
WDR41	8.13682	6.81687
WDR43	25.6587	27.9576
WDR44	2.6369	3.08894
WDR45	15.687	14.4775
WDR45B	16.9396	15.8322
WDR46	17.084	20.8616
WDR47	1.3648	1.89903
WDR48	12.3881	12.7424
WDR5	19.0467	24.4997
WDR53	6.94581	9.03692
WDR54	0.164956	0.537305
WDR55	13.104	21.5976
WDR59	2.18976	3.02127
WDR5B	4.5159	3.12554
WDR6	12.427	16.279
WDR60	0.606632	1.06078
WDR61	30.1698	41.4503
WDR62	5.65596	4.5641
WDR63	0.0	0.0
WDR64	0.0	0.0
WDR7	3.46345	3.12244
WDR70	7.2353	7.9324
WDR72	0.0	0.0
WDR73	9.44229	9.70911
WDR74	28.6565	31.861
WDR75	13.327	16.7442
WDR76	4.6655	7.5036
WDR77	11.6387	16.7764
WDR78	0.151508	0.314844
WDR81	7.87433	8.78649
WDR82	20.2198	25.5406
WDR83	14.1807	20.1454
WDR86	1.01362	0.937101
WDR89	1.30643	2.48952
WDR90	3.69933	5.555
WDR91	15.4832	10.4608
WDR92	6.90664	7.6832
WDR93	0.105516	0.132891
WDSUB1	3.13609	4.21694
WDTC1	8.78707	10.8959
WDYHV1	7.79869	11.5143
WEE1	4.44517	7.8545
WEE2	0.00998716	0.0124745
WFDC1	0.0281619	0.0
WFDC11	0.0	0.0
WFDC12	0.0	0.0
WFDC13	0.0	0.0
WFDC2	0.0	0.0616381
WFDC3	0.0	0.0
WFDC5	0.0	0.0
WFDC8	0.0	0.0
WFDC9	0.0	0.0
WFIKKN1	0.727906	0.223743
WFIKKN2	1.65708	0.849285
WFS1	4.34991	3.67822
WHAMM	12.9542	10.5521
WHRN	1.615	1.15886
WIF1	0.0	0.0
WIPF1	40.6581	43.4109
WIPF2	4.30278	4.56279
WIPF3	0.399763	1.23746
WIPI1	7.08695	7.9662
WIPI2	12.5662	13.6909
WISP1	0.0626327	0.219773
WISP2	0.0	0.0720699
WISP3	0.115711	0.0497077
WIZ	10.6401	12.4569
WLS	5.48804	5.41204
WNK1	20.9351	26.3952
WNK2	0.0171971	0.0055
WNK3	0.0155311	0.00772169
WNK4	0.138962	0.215127
WNT1	0.122782	0.0678715
WNT10A	0.264851	0.663326
WNT10B	0.944578	1.10947
WNT11	0.666519	0.131554
WNT16	0.0196906	0.0252299
WNT2	0.0	0.0184082
WNT2B	0.0682054	0.0765661
WNT3	0.142096	0.130151
WNT3A	0.0	0.0
WNT4	0.0293139	0.0278926
WNT5A	0.0	0.0126257
WNT5B	0.0448954	0.0
WNT6	0.264739	0.123019
WNT7A	0.0	0.0
WNT7B	0.00961254	0.0
WNT8A	0.0	0.0
WNT8B	0.0	0.0
WNT9A	0.0	0.0253423
WNT9B	0.0	0.0
WRAP53	12.5765	14.6107
WRB	2.79045	3.26776
WRN	4.39845	6.51551
WRNIP1	16.588	23.9118
WSB1	23.7502	24.0372
WSB2	24.4358	23.5866
WSCD1	0.0	0.0268153
WSCD2	0.988594	1.39089
WT1	0.0	0.0148971
WTAP	33.4722	32.6058
WTIP	0.30062	0.393122
WWC1	0.0326905	0.0310919
WWC2	0.622605	0.526122
WWOX	4.00624	2.75788
WWP1	2.36291	2.0465
WWP2	18.7527	18.5821
WWTR1	0.0233168	0.0389166
XAB2	31.0456	27.0436
XAF1	18.184	22.7089
XBP1	345.527	371.995
XCL1	18.6563	39.4045
XCR1	1.2316	1.21348
XDH	36.215	24.4687
XIAP	5.89248	7.01886
XIRP1	0.00406677	0.0
XIRP2	0.0	0.0
XIST	13.5734	13.9524
XK	1.91001	3.90622
XKR4	0.0	0.0
XKR5	1.67931	2.02022
XKR6	0.0756071	0.0
XKR7	0.0266652	0.0172294
XKR8	1.37762	1.28285
XKR9	0.0666873	0.0552213
XKRX	1.35837	0.581294
XPA	15.5276	10.9081
XPC	5.00814	5.53136
XPNPEP1	25.5159	32.5179
XPNPEP2	0.00792294	0.0199914
XPNPEP3	0.922262	1.19356
XPO1	16.6448	24.1594
XPO4	3.60673	3.11791
XPO5	9.65871	12.4351
XPO6	34.4072	31.3118
XPO7	3.89923	12.5519
XPOT	10.0341	13.6534
XPR1	3.78395	3.76387
XRCC1	15.1862	19.5111
XRCC2	2.6741	4.037
XRCC3	5.2981	4.70509
XRCC4	6.69077	6.53132
XRCC5	9.95591	12.8034
XRCC6	15.302	23.2283
XRN1	2.17106	1.63741
XRN2	42.0029	40.454
XRRA1	0.0330736	0.0551278
XXYLT1	5.58221	4.76376
XYLB	0.835566	1.49545
XYLT1	0.758788	0.567397
XYLT2	4.70832	3.75304
YAE1D1	2.82469	3.1336
YAF2	7.09086	9.25626
YAP1	0.173771	0.34696
YARS	24.1223	34.825
YARS2	8.90496	13.2285
YBEY	0.80111	1.40978
YBX1	213.67	279.749
YBX2	0.0	0.106767
YBX3	95.1352	168.213
YDJC	8.7762	10.2398
YEATS2	3.18404	4.1398
YEATS4	36.1123	37.1677
YES1	0.259532	0.428257
YIF1A	19.9228	19.8366
YIF1B	31.8985	33.2363
YIPF1	37.5633	35.09
YIPF2	24.1474	28.0185
YIPF3	34.3131	33.5455
YIPF4	13.4307	20.1548
YIPF5	17.9753	18.111
YIPF6	6.20091	5.79787
YIPF7	0.033635	0.0
YKT6	37.2862	37.2416
YLPM1	4.53859	5.88737
YME1L1	15.7617	19.7276
YOD1	0.602652	0.751679
YPEL1	0.512245	0.586058
YPEL2	1.87006	1.3456
YPEL3	70.6127	52.6832
YPEL4	2.82981	20.189
YPEL5	20.2929	16.0296
YRDC	21.3424	20.3309
YTHDC1	15.0577	16.6663
YTHDC2	1.74277	2.03108
YTHDF1	22.2538	22.9836
YTHDF2	10.5916	12.8958
YTHDF3	9.97694	8.62704
YWHAB	62.7563	81.2597
YWHAE	135.441	184.051
YWHAG	38.5799	47.5667
YWHAH	92.67	162.694
YWHAQ	90.2798	95.4055
YWHAZ	123.153	150.821
YY1	17.722	26.8247
YY2	0.981523	1.07605
ZADH2	11.3534	10.4154
ZAN	0.189376	0.221828
ZAP70	38.8394	49.0672
ZAR1	0.0	0.0
ZAR1L	0.0	0.0
ZBBX	0.0	0.0
ZBED3	14.0327	8.16077
ZBED4	5.18334	7.99811
ZBED6	1.38184	0.780352
ZBP1	182.564	172.699
ZBTB1	4.62596	6.76064
ZBTB10	0.379407	0.129761
ZBTB11	3.30223	3.97593
ZBTB12	4.10698	4.27699
ZBTB14	5.22883	6.38372
ZBTB16	0.29881	0.0790523
ZBTB17	10.0045	8.41869
ZBTB18	5.91752	5.75527
ZBTB2	6.32474	6.06329
ZBTB20	1.09192	0.529253
ZBTB21	2.9447	2.46922
ZBTB22	15.7267	12.9231
ZBTB24	7.15712	6.55876
ZBTB25	8.81569	8.16941
ZBTB26	0.583994	0.520851
ZBTB3	1.25879	1.54318
ZBTB32	13.7313	21.696
ZBTB33	2.39461	2.20415
ZBTB34	2.4354	1.71795
ZBTB37	0.638113	0.566601
ZBTB38	3.67543	3.03901
ZBTB39	2.2382	1.43156
ZBTB4	3.18296	2.27204
ZBTB40	1.58718	2.43656
ZBTB41	1.14319	1.04502
ZBTB42	3.961	3.00967
ZBTB43	3.45755	2.83497
ZBTB44	3.57531	3.06754
ZBTB45	11.6449	14.1277
ZBTB46	0.814085	1.72763
ZBTB48	4.50671	4.52517
ZBTB49	2.3549	1.95905
ZBTB5	3.94043	3.74073
ZBTB6	1.72425	1.90721
ZBTB7A	15.4207	15.2355
ZBTB7B	15.2571	16.7404
ZBTB7C	0.0191396	0.0163258
ZBTB8A	2.37884	2.75277
ZBTB8B	0.0363236	0.0230853
ZBTB8OS	40.5586	47.6209
ZBTB9	5.86402	6.56837
ZC2HC1A	1.02929	0.826102
ZC2HC1B	0.0	0.0
ZC2HC1C	0.186751	0.08616
ZC3H10	8.91921	8.98775
ZC3H11A	30.5234	27.7389
ZC3H12A	11.16	8.53714
ZC3H12B	0.00871867	0.0
ZC3H12C	0.746773	0.427861
ZC3H12D	13.1064	13.2524
ZC3H13	4.88745	5.11624
ZC3H14	17.3829	19.8349
ZC3H15	33.7432	40.0188
ZC3H18	17.5155	22.5697
ZC3H3	8.15967	6.71669
ZC3H4	14.1073	14.1289
ZC3H6	2.36134	0.668102
ZC3H7A	28.6844	23.234
ZC3H7B	9.48248	9.46773
ZC3H8	3.04504	3.08802
ZC3HAV1	36.9776	38.2441
ZC3HAV1L	0.651922	0.885263
ZC3HC1	13.4066	14.1656
ZC4H2	1.01261	0.895371
ZCCHC10	7.34389	8.85065
ZCCHC11	9.76389	7.30245
ZCCHC12	0.0277636	0.0
ZCCHC13	0.0	0.0
ZCCHC14	0.0797953	0.132528
RTL4	0.0450873	0.077444
ZCCHC17	19.2676	28.9129
ZCCHC18	14.1104	7.66218
ZCCHC2	8.04015	7.65739
ZCCHC24	2.8915	1.16001
ZCCHC3	1.32151	1.93934
ZCCHC4	3.47189	3.45841
RTL3	0.0	0.0
ZCCHC6	9.56779	10.6742
ZCCHC7	15.193	11.328
ZCCHC8	12.2032	15.0627
ZCCHC9	12.9758	13.1699
ZCRB1	37.319	43.4728
ZCWPW1	2.63111	3.39152
ZDBF2	0.00256306	0.0
ZDHHC1	2.64482	1.83394
ZDHHC11	0.0	0.0
ZDHHC12	15.1855	14.6401
ZDHHC13	11.4577	11.5522
ZDHHC14	2.83051	4.67382
ZDHHC15	0.899494	1.63172
ZDHHC16	9.85449	12.2225
ZDHHC17	3.65113	3.14652
ZDHHC18	36.3597	39.9893
ZDHHC19	0.0	0.0
ZDHHC2	2.89556	7.10295
ZDHHC20	8.42449	7.27814
ZDHHC21	3.95486	3.64048
ZDHHC22	0.0	0.0
ZDHHC23	0.402449	0.408414
ZDHHC24	4.05891	4.81535
ZDHHC3	9.19998	9.52054
ZDHHC4	31.6623	20.7199
ZDHHC5	16.0801	19.5536
ZDHHC6	20.0967	25.9189
ZDHHC7	21.7411	19.4122
ZDHHC8	4.53029	5.47278
ZDHHC9	7.52359	6.35175
ZEB1	2.65089	3.36626
ZEB2	4.31412	3.28778
ZER1	12.1601	9.48235
ZFAND1	8.72627	8.03204
ZFAND2A	6.11224	5.51128
ZFAND2B	21.1279	23.3462
ZFAND3	22.8617	18.6383
ZFAND4	3.15179	2.7677
ZFAND5	9.38174	8.4715
ZFAND6	24.4346	30.2203
ZFAT	1.03317	1.45774
ZFC3H1	6.21108	6.46611
ZFHX2	1.06201	0.989683
ZFHX3	0.269937	0.0940712
ZFHX4	0.0	0.0
ZFP1	9.32299	4.77433
ZNF35	0.467392	0.954165
ZNF106	17.4339	15.9474
ZNF546	0.508452	0.544894
ZNF274	12.0861	11.2626
ZNF226	0.281946	0.358731
ZNF112	0.516191	0.228669
ZNF3	1.05155	0.891287
ZNF12	3.09134	2.74385
ZNF8	0.689144	0.535566
ZNF205	0.0546645	0.0174389
ZNF131	9.19114	10.9868
ZFP14	0.456626	0.353535
ZNF142	3.23507	4.18951
ZNF143	7.28883	7.897
ZNF146	12.8464	13.8675
ZNF148	3.60534	3.86534
ZNF613	1.68059	1.33657
ZNF665	2.74263	2.39346
ZNF169	0.992683	0.646787
ZNF174	0.211822	0.119316
ZNF180	6.00864	5.82075
ZNF182	1.61099	1.5115
ZNF184	0.193856	0.300004
ZNF189	0.987046	1.0914
ZFP2	0.0766616	0.164736
ZNF202	1.1692	0.681517
ZNF207	55.7777	70.3994
ZNF212	6.80775	6.05901
ZNF213	6.11689	5.40716
ZNF217	9.21928	9.63571
ZNF219	9.71248	8.81425
ZNF235	0.997911	1.23232
ZNF236	2.91143	2.5162
ZNF239	1.12937	1.72265
ZNF248	0.297905	0.509853
ZNF251	4.39094	4.78783
ZNF778	1.74145	1.1504
ZNF260	5.59393	5.30309
ZNF263	13.1779	9.62864
ZNF266	2.51111	2.86105
ZNF585A	1.55886	1.70507
ZNF676	0.819308	0.570413
ZNF275	2.12958	1.84378
ZNF276	7.21471	6.86303
ZNF277	12.1004	9.53627
ZFP28	0.88671	0.443719
ZNF280B	7.40781	5.77727
ZNF280C	5.23785	3.1263
ZNF280D	3.79574	4.20879
ZNF281	4.15575	3.01879
ZNF282	4.02295	4.33233
ZNF286A	0.140715	0.305406
ZNF287	1.42946	1.01489
ZNF292	2.77621	2.412
