Gene	PrfGL117HostGeneTPM	Prf XMG host Gene TPM
LIMA1	1.1185992	0.769234
OR2A25	0.0	0.0
FRMD8	57.40328	56.86223
MAP2K1	36.734543	43.48656
ETV5	5.21218	5.520587
POLR2M	115.30272	111.75208
DPH5	21.6938227	30.0155224
NR4A2	199.439370010109	103.58719
STARD5	6.190026	6.709355
KBTBD11	12.4161	18.958918
CCR9	10.506059	4.386063
PHF7	13.8911	13.508
APPL2	21.3058	13.747353
RAB7A	210.41946	222.075765
GRK1	0.624725	0.3056594
CYB5RL	4.0929815	4.005734
GNG3	3.10528	4.96471
SLC12A6	26.23423	21.320173
DNAJB13	20.72637	20.44992
EXO5	15.14371	17.32139
TNFRSF12A	1.030619	0.484488
NLRP12	0.2181808	0.1137388
MAPT	0.660163	0.1566694
ATL1	0.133545	0.110496
CRYZ	6.0880115	6.497764324009
MGAT4C	1.118066	0.5680639
FADD	5.88588	6.92597
CYP4B1	0.0	0.0730182
GP1BB	0.0	0.199273
RNF103	6.1530307	6.0382239
CACNG3	0.0	0.0
AKTIP	12.353129	9.6260571
F2RL2	4.23643	4.47106
ERI3	36.315596	26.552423
NEK5	0.0338016	0.0
TOLLIP	33.804475	34.994111
ASTL	0.688004495	0.1980677091
COX7A2	277.579385	299.43672
SEC61G	28.709505	21.128396
BRD8	42.2116305	42.1747980010651
TPH1	0.100775	0.0222648
MIDN	49.04533	54.7758
ZSCAN18	2.6936320508507	1.192634
HIC2	1.05276	0.9815809462
TEKT4	0.0	0.0
SPINK8	0.0	0.0
SCAI	8.472704	5.69538
KRT31	0.0	0.0
PRPF39	11.01919	9.80338
OR10A5	0.164416	0.0545336
EREG	0.0	0.0
TOM1L1	1.310948	1.825989
WDR64	0.0	0.0
MORC1	0.0	0.101649
DENND3	8.414018	4.99078
VEGFC	0.0309504	0.0
PLD5	0.1760556	0.0563189
EFCAB10	0.0	0.0
UPF3A	44.45551	34.505523
TMED7	54.14319	69.71966
LGI2	2.1617516	2.0711
SMAD5	10.94977	9.9351056
HSD17B10	84.482471	88.2857
TMEM123	82.36839	86.21884
PRAMEF8	13.505326	13.337136
CCDC62	3.913846	2.6873286
METTL4	7.28185	9.73147
SUMF1	18.941725	16.570667
C1orf105	0.0	0.0
TEC	11.411036	11.14321
NT5DC2	6.4531	16.5112
GPR65	53.5783	53.4287
SPAG17	0.0	0.0
SPON2	0.0	0.0
TMEM154	24.71941	23.253623
FCER2	0.416466	0.0469946
HELB	25.16793	21.7266
RING1	20.396473	14.912577
NEURL4	22.4164580002906	14.153135
PCDHA3	0.0276253	0.0
ATP8B3	0.0	0.0267474
PLEKHA5	32.702955	27.924643
RTL6	4.36458	4.5717
CEP104	13.75467	10.888808
FGFR1	0.9684438	0.5691714
KHNYN	33.6133	25.523
JSRP1	0.260058	0.0
TRPM3	0.043685646	0.0280464
GDPD1	0.683183	1.03413
ERAS	0.0	0.0
FBXO17	3.129585	2.319187
CASS4	0.244156	0.1354474
DENND1B	17.0242057	14.4160085
TAOK2	46.854539	37.6046
HAGH	14.21176	19.59601
ART5	0.181194	0.0
GPR157	0.269117	0.503725
ADAM29	0.0	0.0
BRD1	37.947306	32.95519
TMEM38A	1.25942	0.8822908
ZGLP1	1.509635	1.188178
HIST2H2AB	0.452324	0.696226
SH3GLB2	82.877743	75.41698
DCAF11	57.1855640041899	45.6781866
ARRB1	6.507377928	10.7208766242
THAP11	21.5714	26.9809
ACOX3	37.6197801	31.100717
CRNKL1	31.4122	28.91666
C16orf89	0.0	0.0
PCDH12	0.0	0.0
ALG12	11.663482	11.48584
ZC3H6	5.7307337	3.244892
CCDC102A	12.068161	11.0883
HTRA4	0.0350026	0.393461
DAP3	84.208324	93.320067
SEMA4G	0.0863431	0.118643
GPSM2	43.331405	45.210621
RWDD2A	1.78122	1.633449
PRDX3	65.7694	79.1012
CCNE2	25.552605	33.69671
LANCL1	42.824656	39.4557409
VTN	0.088862	0.096388
ZNF414	93.62545	82.43999
EIF2S2	113.648583	122.134523
NUPR1	0.37899	0.725463
RAB33B	10.343383	10.13907
ZNF524	17.38891	22.66095
NUDCD2	88.72936	100.7033
ADAT1	1.971541	3.30694
COPS3	64.530416	79.388994
CAPN1	90.6429	99.9252
RCC1	81.436381	97.318309
SLC34A3	0.0	0.0483501
PAX1	0.0	0.0395135
OR10W1	0.0286097	0.0
DLG5	0.1628099	0.26905742281
SH3PXD2B	0.0789474	0.365098
NDUFB7	274.63341	303.193564
C14orf166	122.12	124.871
KLHDC9	0.23621	0.16362
PPP2R3A	2.917776	3.1392787
TPM2	0.0	0.789341
SPI1	1.916071	9.860401
RIMBP3	0.0508104	0.139394
TRPT1	4.24445	3.17481
TEPP	0.167402	0.0
KRTAP19-3	0.0	0.0
EGFL6	0.0561849	0.0
C19orf38	54.7911	51.96825
PPFIA4	0.46113	1.029808
PSTK	29.365177	31.348834
USP9Y	0.0	0.0
GGACT	27.95798	28.83117
RPL29	1897.24053	1816.33618
PARL	75.87523	68.177114
NFATC3	75.045603136862	70.4833677132963
NDUFAF7	18.7001	18.5834
GALNTL6	0.0782163	0.0532857
SLC25A20	43.757107	38.26563
DISP2	0.0255292	0.0
FAM43B	0.0	0.0
MSN	471.717006	473.24753
FGF6	0.0163899	0.0
PRELP	0.0	0.0
MYO1C	30.456764	27.874626
EXOC5	21.721096	23.69327
ILF2	86.836048	93.687529
PSCA	0.0978958	0.138742
SLC28A2	47.07689	37.22239
PTX4	0.0	0.0
KDM1A	39.873944	39.533086
HIST1H3B	0.9561	2.58972
C15orf48	25.026547	17.202054
THOC1	17.1616	16.4666
SPAM1	0.0	0.0
C1orf127	0.0	0.0
REEP6	0.1110285	0.720569
MYOM3	0.0	0.0
MRPL53	28.40294	36.93996
RPS16	1668.0114	1728.1565
POLK	9.4652	8.5556
FAM186B	0.0234899	0.19412
ZCCHC7	33.182426	23.0404700763
PKNOX1	24.630006	23.458211
GUSB	65.37689	73.836513
EID3	0.792557	0.425909
FAM169B	19.086138365997	20.36606079
HCFC1R1	45.873	46.3035
LIN7A	0.0953412	0.596396
CACNG1	0.0	0.0
TRMT10C	12.0253	12.8512
CBS	0.15088	0.2183286
MORN2	3.74388	4.39293
PALB2	8.156325103734	9.165088
SRPX2	0.0	0.0
BRINP1	0.0	0.0
DSG4	0.0	0.0
SEC11A	97.224264	93.861908
SHQ1	7.274321	8.014235
DRP2	0.7189413	0.4091556
ATOX1	149.214869	171.677998
PHACTR3	0.0	0.91838825500356
KRT40	0.0	0.0
CTPS2	67.37656	62.40352
SLC25A47	1.43475	1.51406
FUNDC1	35.09226	32.33072
CRTC2	69.84042	56.808289
KLHL11	5.3598	3.89984
TTC30A	1.48866	1.73482
NEFM	0.0267442	0.0
FIGN	0.030004	0.0309269
SON	124.338837	90.788549
PAWR	1.99816	3.82215
SERINC5	3.87947	5.36185
SAR1A	91.226077	99.089384
CDH1	0.133656	0.345899
RPS26	2148.79509	2303.36955
EAF1	36.0364	32.7055
KCTD3	11.744914	11.8954654
PTPN1	95.32562	123.55032
GIN1	12.3822399	10.724833
DOLK	4.54338	6.48964
SPRYD4	10.1144	10.4316
LRRC19	0.0	0.0
FAM160A2	16.19752	10.12516
MFAP3L	0.0358123	0.0
ERP44	98.2621	103.0215
LY6G5C	0.0	0.0
APCS	0.0850457	0.0
FOXR1	0.139746	0.0541699
ISCU	57.237726	61.8621
UBXN7	6.02568	5.83339
RBM34	27.574042	24.46129
ABCG8	0.03141	0.0
SLITRK4	0.00873168	0.0876443
DSE	5.61598	7.127712
MKI67	194.03058	153.7084
RPGRIP1L	2.9185962	1.8284545
ARHGEF37	0.0694043	0.159299
RAD51B	5.951712	3.702315
TUBA3E	0.311864	0.506606
NKG7	1865.0298	2015.7415
IMPACT	8.83028	4.96943
AMD1	41.2730720250957	52.812694
GJC2	0.03519094339	0.0
APOBEC2	24.4193	42.8435
NUDT18	7.05533	6.47194
XPC	6.149929	5.590848
LMTK2	11.3937	10.4818
SMIM19	10.570098	12.6497
ETHE1	7.04018	8.33161
FZD6	1.21875	1.65107800190515
CIT	40.415723	32.174813
TXLNA	60.949558	66.97667
PROX2	2.118098	1.536341
MYO18B	0.0430827	0.0832876
RSL24D1	72.9131	76.0203
CYP19A1	0.130659	0.0893112
CHRM5	0.0	0.0
NEUROG2	0.0	0.0
PCSK6	0.0	0.0
TRAP1	76.326586	76.3659
GRP	0.0	0.0
CLDN11	0.0	0.0
ARMC4	0.0	0.0
ABCG1	12.662555	10.8186
TRAF6	21.42085	16.14066
DAO	0.344921	0.368619
GPRC5D	0.0	0.0
OR5AU1	0.15356599	0.0
PLXNB2	0.711312	1.7663809
MYH1	0.0	0.205102
EP400	61.661501	53.900732
C7orf43	27.3327	29.51763
BTBD11	5.9414155	4.666360236859
IGBP1	88.396555	81.063937
C9orf135	0.0	0.0
SYTL3	250.845424	246.572518
CMBL	0.233844	0.328878
CA3	0.2119483	0.301318
ARFGEF1	30.3481123	41.0649529
LIPI	0.0	0.0
TESK1	26.25001	21.79915
PCDHGC3	6.3945717426	10.40524039829
C1orf174	42.13479263	45.287045
GGCT	33.37691	29.748869
ZNF367	27.444538	26.170683
NDRG1	47.96441	25.3195318
FBXO2	0.0618574	0.172914
CDC14A	25.4822007	20.0679744
CNTNAP5	0.0132942	0.00911044
CDH16	0.156121	0.226383
OPHN1	0.2062415	0.305178
BAIAP2	15.033126	17.2514
FILIP1L	10.1634	9.08774
EIF4E2	157.910838	178.964649
NKIRAS1	11.599158	7.587596
SLC16A13	6.4575	7.52219
FUT2	0.0341062	0.0471655
SPG21	63.176902	67.371972
TAF10	316.90223	356.17424
TMEM183A	49.34069	48.38888
TBX10	0.0	0.0
CDCP1	0.1904674	0.1234553
ADD3	78.896	79.28084
SEMA3F	0.833022	1.6983232
CFL1	2412.535	2575.911
SPEF1	1.10435	1.20338
ZNF251	19.5811	20.3721
DCLK2	7.743837	5.535072
SETX	44.1518	36.874686
SGCD	0.0	0.0
HYAL1	1.11391	0.561462
ZBTB20	1.033804	1.63407234
CCDC120	0.020358	0.168038
ID4	0.0	0.0
ADCY9	0.116220311015	0.296503215309
SLC44A4	0.0	0.04689501641
TMPRSS15	0.0	0.0
SSUH2	0.0	0.0
GDF6	0.0	0.0
PSD	2.247712	1.571531
CA11	0.0	0.0
WBSCR17	0.019362	0.0
APOC1	0.0	0.0
SGMS2	0.710588	1.390829
PLTP	7.874881	8.947924
OR12D2	0.0	0.0
CGRRF1	11.01804947	8.879614
SLC19A3	0.0	0.0
CELF5	0.583051	0.677773
OLFML3	0.243278	0.14831
LGR6	0.0894771	0.2208262
MRPL41	60.89308	64.08443
C10orf82	0.0	0.0
KRTAP1-5	0.0	0.0
PRKRIP1	42.32753	34.77401
ACTL10	0.0	0.0
SYCP3	0.0	0.1476
SPATA4	0.0	0.0
PLIN2	26.05403	28.901591
SRGAP3	25.820608	15.873673
RGP1	22.826445	17.735517
DNASE2	11.702022	11.011294
FOSL2	8.242629	5.8285397
IGFBP6	0.0	0.511572
GDF15	0.114643	0.0
TSFM	41.81071	41.295406
ADRA1B	0.0738534	0.0340242
FRMD4A	13.1689763	9.9788162
SYT15	0.0427424	0.0
PEX26	1.8892757	2.8163285
REG1B	1.15383	0.917638
IMPG1	0.0	0.0306488
TMEM135	26.776362	18.5524436
UTP14C	0.1616285	0.444677
BACH1	4.45036	3.769537
TAMM41	34.271392	35.3317834
KIN	30.44773	20.81623
TEF	35.51675	14.084265
ALOXE3	0.0567248	0.0
CRHR2	0.0	0.0
B3GNT5	8.909191	8.84848
DCDC2C	0.423709	0.0365403
FSTL5	0.0	0.0
ZNF384	55.9459607	40.092034
DBP	2.382275	1.7885309
EBP	66.6123	63.71806
BPIFB4	0.0	0.0
PAM16	45.87001	45.183899
LONP2	42.839387152761	41.7723
FAM83F	0.376842	0.588605
IYD	0.0	0.341692
U2SURP	47.4667782	49.625932
S100A9	241.9427	1401.304
GRK6	331.8818	307.5667
NETO2	4.05488	4.049736
MKRN3	0.118792	0.0
TRIM42	0.0	0.0
FAM126B	5.386237	2.633364
F13A1	0.617207988	5.66732
ACO2	126.809554	145.344039
FIGLA	0.0	0.0
LRIT2	0.0	0.0
RPL8	2544.43	2975.1
ENTHD1	0.797217	0.852603
LIN28B	0.05457	0.0357068
SOWAHA	0.0	0.0829776
ANTXRL	0.0	0.0
FANCC	11.110537	10.1217803
SI	0.0	0.0
LIG3	21.3879063720991	27.9861108544092
SFT2D3	4.33975	3.28792
SPATC1	0.0	0.270357
P2RX7	1.779549	2.651169
SPERT	0.0	0.0
YLPM1	29.391806	25.715026
KCNF1	0.0	0.0
NFAT5	10.7260707065	7.2882103
OSTF1	131.58656	136.02871
MED17	33.47469	42.502329
TSGA13	0.0	0.222787
COQ10B	10.550719	14.95766
FHL5	0.0	0.0
INIP	28.224132	26.56936
GTF3C3	7.24302	9.61862
GPATCH3	7.71822	5.19638
CILP2	0.137357	0.14155
AGPAT5	10.03697	13.474733
MTHFD2L	3.438426	4.6357101
UPK3B	0.0	0.0
OR1L8	0.0206385	0.0
STK16	65.36137	63.085379
ATP9B	18.9765	15.4627
TBC1D1	20.3629	21.429854
IL22RA1	0.0	0.0
CREB3L4	0.352627	0.0
ADAM19	170.27841	164.19132
FXYD6	0.0321543	0.0
BAHD1	13.9694	16.6667
SH2D2A	682.5919	547.4912
TDP2	16.71716	22.14805
MTG2	16.19819	20.300503774
NEU1	23.271035	28.22393
PRH1	0.0	0.0
UBL7	107.835222	101.49677
YIPF7	0.0	0.0
GFOD2	2.00026	1.492517
FREM3	0.0	0.0
STIP1	182.376	210.813
SKI	10.01285	12.8376866128742
C9orf116	0.0	0.446495
LY9	104.84505	98.78196
PPM1F	15.4581	19.9256000167174
AEBP1	0.8633784	1.3564059
PRKCSH	142.43695	136.175521
CCDC66	13.3679	9.47419
NOTCH2	7.001686	8.07434
ZSCAN25	18.66435	17.013732
GLIPR1L1	0.0	0.0
RUFY3	3.013743	2.650197
KIAA0232	24.570695	21.5716972
PBX2	23.937519	21.797878
RIPOR3	0.439771	0.479118
CLTB	37.181258	53.180355
PPP2R5E	23.071653	23.6658800015477
ELMOD2	6.86385237	7.3055113
PRIM1	66.196079	63.23544
IGF2BP3	11.504058	10.58538
FAM72A	6.19728	8.6207
ENDOD1	40.87943	53.34428
GAA	12.689792	9.492827
GPR39	0.0	0.0
DDX20	16.434343	17.45293
ZC3HAV1L	4.01569	2.78387
TMEM221	5.49607	9.0632
CLDN8	0.0	0.0
FPR2	1.778098	5.83484
OR56A3	0.0	0.0
HSH2D	23.39863	27.49349
JMJD8	10.333143	10.308529
GTF2F2	52.8003	49.5159
CPT1C	0.1717777	0.5158736
BTBD1	73.6064	77.801831
RAPH1	15.2919234	14.0098891
PCDHA7	0.0	0.0
MEOX2	0.0	0.0
CYS1	0.261781	0.0
SLC44A2	219.051629	155.800508002845
GINS1	37.87119	37.93196
ADAMTSL4	0.82918	1.187435
EDN3	0.312514	0.688499
OR5T2	0.0	0.0
SNRPB	366.90395	453.558961
UBE2F	35.246098	40.584499
PINLYP	0.0	0.0
TSSK4	0.920465	1.34265
RPRM	0.0	0.0
MYBPC1	0.1515156	0.0
TSPAN10	0.0	0.0
RASEF	0.0	0.0
ART1	0.0	0.0
SFXN4	1.793167	1.953312
RNF19A	16.5298	17.6178
AOX1	0.0229293	0.0
LASP1	155.3073839	155.995039
PAMR1	0.0	0.0
SAMD4B	20.39967	18.07416
PTPMT1	30.3876	37.3571
TADA3	25.211342	31.992211
PRAM1	2.03795	6.454531
RPL22	1267.67035	1146.203217
STX1A	2.503533	3.19367
RPL36A	1000.31109	967.054802
SNTB1	4.55128	3.65264
WDR89	8.18291	8.48732
SPCS3	58.9654	69.0656
KCMF1	56.534738	59.093012
LTBR	0.217752	2.0092
PIAS2	14.44903	15.13591
CHCHD4	9.622501	12.179893
GAB3	6.0523955	3.4103047
RASL11B	1.738458	1.59729
CRYBB3	0.367373	0.0775149
APOE	5.795575	1.753969
CASP14	0.0	0.0
KLRC2	18.30705	7.88823376898
AGFG1	59.859998	70.480035
ORC1	18.63515	15.912416
DDHD2	21.12634	16.008951
ATP5L	354.183975	347.872439
TAX1BP3	14.53637	14.546337
PAQR7	26.21922	30.44368
ALPK1	0.3066264	0.4352773
STAP1	48.819454	38.069189
HNF4A	0.0	0.0
GATA3	14.1524	9.93782
CKAP5	43.549497	49.8598033
XYLT1	4.64551	4.87166
NRGN	270.9434	231.1968
ZNRF4	0.0	0.0
VNN1	0.0	0.0
MAP4K4	76.5547678	65.2844858
WISP1	0.1810802	0.1766873
BEND5	0.217498	0.62049
ELN	0.0471546	0.0399331
PRPF8	132.465916	122.5748
FGF19	0.0	0.0
ACBD3	21.156584	18.8174269
CRTAP	16.02160331794	19.0975
CASK	2.2645926908884	2.3680205
IL27RA	49.51992	56.439522
MGAT3	0.427737	0.217566
GRIK2	0.0533051	0.107813
RIT2	0.0	0.0
LYZL1	0.0	0.0
FAM161B	0.330552	0.32646
CACNA1E	0.20174344	0.0301011
ZNF784	2.8008	2.79892
RAD1	22.511104	21.33350517661
PAX8	0.0515956	0.040779
FAM213A	40.435781	29.546236
GALNT13	0.03916320169074	0.026854500232378
SRR	7.01401296935964	6.131552
ZNF106	96.498218	77.214169
QARS	172.741029	162.041407
SPRED3	0.91037	0.125755
RBMXL1	109.2887	132.0148
SLC37A4	30.375674	26.626648
TSPAN7	0.131429	0.0369678
KDELR1	76.35221	81.37633
TMX2	45.20276	41.23506
MS4A3	0.0855515	11.382955
CELF4	3.02937	3.1892
ZNF280D	16.9376491	11.4058981
CR2	1.7772	0.0
SLC38A5	0.116605	0.94507
NT5C3A	35.0486190274899	38.956218
THAP4	34.065566	36.457147
NVL	19.8235228	16.005066
CLPP	30.5188	31.8394
GJA3	0.0	0.0
NAA15	36.34643	42.140802
PKD2L2	2.638055	3.219749
TRIB1	5.146274	5.006261
LY6G6E	0.0	0.0
CNNM4	4.66803	6.027719
IL20RA	0.958965	1.25704
EEF1B2	1783.30944	1665.27292
GRAMD1C	1.96766	1.404260431
LRRC55	0.0	0.0
TAF2	20.0323	21.4438
SLC1A5	191.28115	157.69614
RRAS2	14.1852	23.8673
DTX3L	31.936642	34.288039
LOC102723545	0.120501662967	0.8436
TAB2	72.606617	67.627341
SERPINB7	0.0	0.0
KRT33B	0.0	0.0
TECRL	0.0	0.0
WDR11	10.78247	11.342
UIMC1	50.600165	38.715195
OR10G2	0.0	0.0
PGLYRP1	256.75708	386.72558
CMTM2	0.0	0.0
STMN4	0.0	0.0
DGKZ	294.87258	300.779300003122
ZNF142	15.517732	13.757896
SNCB	0.645456	0.655301
AGBL1	0.0	0.0
ARHGAP15	49.2758731	44.828933
TMSB4X	8224.7308	7415.7623
CORO6	0.0613299	0.0
NCAPD2	244.46917	192.412976
CTNND1	0.1777267	0.7319537
LIN52	8.40793	8.42977
RPL27A	635.33267	542.68153
POLE2	21.7636	26.7312
OR13C8	0.0	0.0
WNK3	0.112204	0.038497
EGF	1.6419942	0.6506252
GPRASP2	0.770236	1.914805
ACKR4	0.0941628	0.225486
SMIM6	0.421737	0.713527
HTR2C	0.0	0.0
PHF3	47.645417	41.8993759
HBP1	22.117011	18.68161
ATP11B	49.1907740313725	46.056548
KRT36	0.0	0.0
HES5	0.0	0.0
ATG3	37.25319	36.87178
LIPC	0.0	0.0
RALGPS1	2.073807	1.674161
ISG15	18.8166	37.2442
ARHGAP1	102.43215	112.985129
DCTN4	20.1205	19.9027
PCMTD1	15.426139	10.9826800009743
ANGPTL2	8.057603	6.16201
FGF17	0.0	0.0
DDX19B	20.65064	17.7978
NPY4R	0.0	0.0
LPAR1	0.0	0.0
PPP3CB	53.23413	56.6072
RMDN2	3.25994	4.76139
SYNGR3	4.278177	5.19986
ATP5J2	288.82257	308.260213
MOSPD1	6.508753	7.63424
VSTM2L	0.0	0.0
NEK9	40.6298	36.4682
AGAP2	120.8577	104.748332
PKDCC	4.19486	14.05537
SETD1A	29.81229	26.533033
DVL3	16.45956	13.701646
HRCT1	0.0	0.0
PRKD1	0.0	0.0
OR1I1	0.0845773	0.0
GEMIN5	15.857734	18.93259
FADS6	0.2604831	0.301304
PRKACB	104.664082	80.111265
SP7	0.0	0.0
NLRP9	2.1879	1.95245
SMARCA4	78.45702	80.9479000003315
MCF2L	0.530944	1.141730281256
LCMT2	7.29791	9.06865
CXCR2	2.19195	2.20335
TTC23L	0.0	0.0
COL1A1	0.185845	0.356853
SELL	27.36718	67.132
ASNS	29.15758	35.420888
PPFIA1	40.566419	34.988097
EIF4A2	174.7921125938	125.2705171875
OSCP1	2.525816	2.488113
FAAH	34.451	27.013165
UHRF2	53.936956	39.0526243
PDCD6	84.8941	90.6213
KIAA0922	28.3979425	24.810352
SLC35F1	0.0298683	0.0
NUDT21	53.097436	74.39463
CPED1	0.0	0.2413812
RGS10	15.1529	21.8593
NCOA7	9.727693	10.3717873
RAB44	0.343011	2.316766
PDP1	10.9674510101791	7.50424
RAB14	94.671902	94.500327
ADAMTS19	0.0	0.0
CCNA2	198.392052	229.293721
MYOD1	0.0	0.0
TCF7L2	0.2666332	0.1763176
FBXL20	12.840111	7.402765
TRPC2	0.0	0.000350072
MMP14	4.2499	2.53123
PAPD7	12.56673	12.11392
KANK1	0.0	0.0
PDRG1	61.013818	57.38588
KIF3B	16.238	14.6482
HCFC1	76.4337	78.279105
ME2	89.0003	101.181
UBE2E2	1.2481856	1.9422814
GART	80.8949	97.9628
NCAM2	0.0	0.374224
BIRC3	56.87777	57.464237
CH25H	0.0	0.0
HSD17B11	1.26941	4.40242
MORC3	24.302492	23.5529110787764
GARNL3	0.7472312	0.0293915
SEMA5A	0.00714952	0.0
PROZ	4.75111	3.344206
PTPN7	161.07818	162.45812
SSTR1	0.0	0.0
ZNF641	0.0810941	0.0278885
ERMN	11.5497	14.4786
PTRHD1	5.44782	5.66603
TRAK1	58.05222	40.443423
ACSM4	0.0	0.0
ITGB5	1.706723	1.827013
HIST1H2AI	13.0608	15.5613
ASB1	14.258302	11.5085650650371
RAC2	593.651	581.887
HOXA5	0.0410574	0.0569291
ATCAY	8.428751	6.602630381207
KLHDC2	47.898475	47.526873
SRSF1	299.544352	319.0089
TFR2	0.51785412	0.884584
PLAC1	0.0	0.0
HP	5.854451	44.688629
AP3M1	59.100397	69.94695
SPINT1	3.919368	3.180454
ZIC3	0.0	0.0
USP35	1.318293	0.750216
PAPPA	0.0	0.0
PYURF	4.96783	4.59976
DEFA5	0.0	0.0
NWD1	0.0991814	0.0534539
TCF3	87.3644670610148	101.74777161206
OR2K2	0.0	0.0
PGGT1B	12.3415	9.95626
SPNS1	32.420796	24.045496
CNOT7	74.009879	56.7108595
FUT1	0.0	0.10189
SF3B2	232.196	224.512
TMEM251	5.91989	6.1961
SIAH2	23.25532	18.265489
GLA	5.42935	6.54234
DDN	1.45242	0.766255
HAUS5	46.34019	43.303459
CCL11	0.0	0.0
CENPU	21.62605	17.898865
RELT	29.726781	26.27284
UBE2Q1	111.37811	103.64049
LENG8	87.233331	49.130762
LRRC8A	8.4917100022955	9.29412
IFNAR2	11.989125	19.51984
SLC5A3	1.0905363	1.17806
SLC17A4	0.0	0.0
CECR2	0.2765549	0.4644883
EPS8L1	11.994509	10.275894
ARSK	5.68407	2.0147429
BBS10	1.01616	1.47746
SLC46A3	9.24842	7.78896
FOXP2	0.7981298	1.2737024
PNMA5	0.0	0.0
PRSS51	0.0	0.122635
SMG7	36.877846	35.32382
SLC52A2	11.5364	12.3707
ANP32A	351.799065	329.53076834
YWHAQ	214.30198	265.349352
AAGAB	19.491874	20.555376
UBE2QL1	0.0563256	0.0
EIF3D	197.179	219.866
CAMK2N2	1.54245	2.67311
CDC42SE2	69.51673	72.462697
AQR	47.7762719	45.630966
KIAA0586	7.53206	6.45616
CFD	0.0964515	0.0
ANKFY1	27.5195331	28.857148
N4BP1	20.6101193	23.134413
RNF223	0.361832	0.285032
PDSS2	5.186356	5.743593
TMEM63C	0.0	0.0
FGD3	18.67496	18.199412
CCDC152	0.0	0.0
NAV1	0.6177358	0.4984078
SLC30A10	0.0	0.0172749
BCOR	24.7321495702689	25.112539
MAEA	88.599047	89.88907
NRARP	6.61611	6.74842
CLVS2	0.0172977	0.0237687
FAM84B	2.63098	2.64829
PTCHD1	0.0	0.0
PAPOLB	0.0	0.0
KCNQ5	4.116789396	3.1839928
CLDN1	0.0460768	0.571068
RPS6	2217.969514	2217.54437
DYSF	0.0	0.0
RET	0.475967	1.27324
ZFYVE26	14.411291551	9.1537434
NYAP1	2.024565	1.874753
PPP5C	110.17096	102.173321
C6orf118	3.7465	3.115326
KRT84	0.0	0.0
PLCXD2	4.73665	3.76552
RBM3	1235.234321	1169.81291
CAMSAP1	9.366354	7.8810690357093
OMG	0.068407	0.0946036
MYCL	0.431373	2.086155
LIN28A	0.331464	1.218294
YAF2	20.14292	24.42952
QSOX2	4.64573	4.74351
RTKN	5.931795	6.26784
GAL3ST3	0.163373	0.222549
CLPB	34.980584	46.079585
VPS53	50.291053127516	47.762114194
TGM7	0.0	0.0982484
TTC39C	14.0555889	12.1335534
TMPRSS3	0.496814	0.152299
CDK5	33.66222	23.54433
LETMD1	23.6243	21.2818
METRNL	2.432551	2.75213
COL8A2	0.33029	0.655562
LTB	57.34388	77.359263
CCL7	0.0	0.0
CHEK2	16.73308	16.42724
JKAMP	21.251257	21.855041
ARPC5L	130.69121	100.84369
ANKRD9	3.4875480474721	2.751301
GOLT1A	0.124022	0.057328
HEPACAM	0.223233	0.1515893
NAPB	0.241697	0.2386776
PCBD1	0.305081	0.0
SNRPN	1.34129	1.48958
FOXM1	86.5755	60.62967
TET2	16.025547	8.18131891321
IL6ST	11.441817	10.8235557
PABPC1L	11.5456084	14.3323909
CYSTM1	1.83454	1.811663
EFTUD2	133.630972	138.747086
PDIA3	386.782982	398.425768
TSPAN17	1.92157	2.125652
CADM4	0.393309	0.0
C16orf45	0.3487190256	0.28817
FAM110B	0.0441582	0.198569
SORD	4.93718	5.78286
RGS17	0.0	0.0
ZNF567	1.101615	1.612613
FAT1	0.0347070780237	0.06103366809665
CALU	79.197453	73.14698
ZDHHC5	40.452807	42.03828
POLDIP3	72.14841	74.570309
CMTM7	421.44301	400.29467
SLC9A2	0.0603934	0.0
IQSEC1	55.561396	49.182222
TMTC2	0.0130673	0.0
CLCN7	18.212513	13.5979
USP46	8.563865	7.018977
NPAT	9.78826	9.76871
CLEC14A	0.0	0.0
ERBB2	0.0	0.0458931
MPPE1	29.8457	26.0988
GPAM	6.38338	5.68327
TRMT1	65.29352449887	57.033513
PINK1	38.14526	33.280267
MED9	15.9092	18.4962
SNX7	1.1673238	1.1190574
PRC1	108.6037421416	110.63586768
CCDC138	3.6513	3.009658
KANSL1	45.02297	35.10333
GAB1	0.0	0.145678
MRGPRX1	0.0	0.0
GPR50	0.320002	0.0
DOT1L	31.998184639	27.936129
CARNS1	2.97579	1.33801
CPNE7	0.1582251	0.0
PEBP1	207.593629	251.685079
PRPF40A	97.306531	108.8035764
NXPH3	0.0	0.0
BET1L	20.103905	19.6360407
SAYSD1	3.47536	5.77635
APEH	80.26511	88.424837
MAN2B1	107.959354	101.12111
RACGAP1	198.985469	195.692441
CCNB3	0.0	0.0
CYTIP	304.39129	317.734581
TFAP4	9.73308	11.7679
RPL30	2294.5915	2091.41833
GLYCAM1	0.0	0.0
HMX3	0.162021	0.075257
ALDH18A1	50.073515	65.555835
YPEL5	18.7157	14.7092
CCPG1	20.4360521	18.064328
ABCA3	3.8316488	6.12458
NTSR1	0.0	0.120633
RANGRF	17.24953	17.5921125
PORCN	0.0	0.0
FKBP2	83.1989	94.4994
ARHGAP40	0.0	0.0
PCDHA2	0.0	0.0
